chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chr3R	23124013	23128271	chr3R_23124013_23128271	207.216672956241	215.597587103671	174.419518225006	81.2056940229602	83.8024255894859	87.5477241862332	177.505809811867	177.185092283222	176.221101022596	110.013257529848	112.406373715552	102.796737536134	23124013	23128271	0.86060988058134	2.22525462196784e-11	0.490021183480691	3.76541831706293e-11	0.992795522606268	4.27836810953057e-11	2.80901023876862e-09	5.25306761546178e-09	6.1975680195336e-10	P1	P1	1.75627076868046	Cis_+_Trans,opposing	Opposing	0.370588697100649	56.9388284445076
chr3R	23128529	23130685	chr3R_23128529_23130685	47.4980283098688	52.7764926764195	29.8555932096858	27.0685646743201	30.9540490916119	17.0824827680455	43.597918199406	46.5417062679431	40.205785184767	22.375577802681	29.2439346251841	28.5546493155926	23128529	23130685	0.549553229981715	0.00010020379801584	0.485876860910529	0.000482694676468371	0.742600009123766	0.000178473009296481	0.00407533386147825	0.0204166676180689	0.000813102657692588	P1	P1	1.13105454116884	Cis_+_Trans,opposing	Opposing	0.063676369071186	88.4130661786294
chr3R	23220823	23222148	chr3R_23220823_23222148	170.679728102496	165.066902626248	173.371953550982	108.27425869728	135.895825280247	117.442069030313	131.572288851779	162.487711356503	170.233005356779	119.336414947632	136.167070598514	160.857857811172	23220823	23222148	0.342020656212304	5.07615591923401e-07	0.108879100751639	0.107226134005561	0.585377686956695	5.52950718479833e-11	3.07361421001487e-05	1	6.97609865271127e-10	P1	P1	3.1412884001722	Trans	NA	0.233141555460665	31.8340716486007
chr3R	23225973	23227643	chr3R_23225973_23227643	37.5808575638522	70.742958268392	49.2355396791309	3.00761829714667	11.3246521066873	6.40593103801706	25.6916303675071	24.4956348778648	26.5187093771867	12.1201046431189	5.48323774222203	4.75910821926544	23225973	23227643	2.02811869514266	1.14535300416755e-13	1.23281611041222	9.18603338835303e-09	2.29142459310289	3.38385371575105e-12	2.47976717714549e-11	8.44129282516491e-07	7.97860646886163e-11	P1	P1	1.64511047350323	Cis_+_Trans,opposing	Opposing	0.79530258473044	60.7861913291767
chr3R	23248507	23249370	chr3R_23248507_23249370	20.8782542021401	6.73742459698972	15.7134701103609	6.01523659429335	6.03981445689988	2.13531034600569	14.0136165640948	17.9634655771008	16.2534025215015	13.9847361266756	2.74161887111101	8.56639479467779	23248507	23249370	1.1165950223326	5.84503173242388e-05	0.645520088139501	0.00650860333500562	1.45848051744976	6.48365064666545e-05	0.00248525547153738	0.201393501369987	0.000322834404843388	P1	P1	1.72976030157453	Trans	NA	0.471074934193099	57.8114782198286
chr3R	23250393	23253095	chr3R_23250393_23253095	110.132790916289	101.061368954846	128.326672567948	18.04570978288	23.4042810204871	10.6765517300284	113.66600101988	121.661653226728	123.183682268222	22.375577802681	13.7080943555551	19.0364328770618	23250393	23253095	1.87395960316518	1.37113748177217e-12	1.87253780835213	1.53355544257674e-12	2.4438949371661	6.67026865156151e-12	2.58506511409973e-10	3.83193451811241e-10	1.48678216534022e-10	P1	P1	1.00075928763986	Cis_+_Trans,opposing	Opposing	0.00142179481304994	99.9241288440451
chr3R	23253394	23254868	chr3R_23253394_23254868	14.6147779414981	14.5977532934777	14.1421230993248	6.01523659429335	12.0796289137998	8.54124138402275	17.1277535783381	18.7799867396963	14.542518045554	10.2554731595621	13.7080943555551	18.0846112332087	23253394	23254868	0.487104922767175	0.0442884875330208	0.181929558869959	0.385831758232797	0.715242002492409	0.0253793939604993	0.862860276936364	1	0.0611579546916057	P1	Ambig	2.67743694753502	Conserved	NA	0.305175363897216	37.3491521778188
chr3R	23255500	23258046	chr3R_23255500_23258046	26.6197741077287	19.0893696914709	32.998287231758	12.0304731885867	4.52986084267491	10.6765517300284	28.0272331281896	34.2938888290107	36.7840162328719	5.59389445067024	10.9664754844441	7.61457315082471	23255500	23258046	1.06131139524147	1.84071655473612e-07	1.41108369431254	4.89390266558308e-13	1.63691294489406	1.80084346854277e-09	1.17398444489975e-05	1.29374205047995e-10	1.77604420842255e-08	P1	P1	0.75212505078129	Cis_+_Trans,same	Reinforcing	-0.34977229907107	80.1362348547903
chr3R	23258296	23261701	chr3R_23258296_23261701	75.683671482758	58.3910131739109	66.520356800528	21.0533280800267	24.1592578275995	21.3531034600569	62.2827402848657	87.3677643977177	80.4115703695339	25.1725250280161	39.2965371525912	26.6510060278865	23258296	23261701	1.10310943863371	5.58309654646038e-12	0.926137348667933	1.07312951026717e-11	1.53357401593127	1.8388274901144e-11	9.2371500278496e-10	2.02321772745729e-09	3.56279703933633e-10	P1	P1	1.19108622519145	Cis_+_Trans,opposing	Opposing	0.176972089965777	83.9569779962203
chr3R	23270545	23276881	chr3R_23270545_23276881	39.6686829840662	51.6535885769212	43.9977163090106	21.0533280800267	17.3644665635872	19.2177931140512	35.8125756637978	45.7251851053476	47.9047653265309	21.4432620609026	11.8803484414811	21.891897808621	23270545	23276881	0.853489850537383	6.99075022915775e-09	0.85198607831159	1.55657655724583e-08	1.37056676993274	2.06620117094854e-11	5.30764474655553e-07	1.3986720781697e-06	3.81525290915148e-10	P1	P1	1.00176501971578	Cis_+_Trans,opposing	Opposing	0.00150377222579301	99.8238090089945
chr3R	23302788	23305314	chr3R_23302788_23305314	19.3123851369796	17.9664655919726	33.52206956877	30.0761829714667	23.4042810204871	21.3531034600569	24.1345618603855	37.5599734793926	26.5187093771867	34.4956824457998	36.5549182814802	31.4101142471519	23302788	23305314	-0.0551838291692822	0.737686050111536	-0.149532731625668	0.301941085872127	-0.0521225282497454	0.810857151396243	1	1	0.876512674728369	Ambig	Ambig	0.369041804890092	Conserved	NA	0.0943489024563858	61.3136500370331
chr3R	23307934	23308663	chr3R_23307934_23308663	22.9660796223541	16.8435614924743	9.95186440322859	30.0761829714667	31.7090258987244	25.6237241520683	24.1345618603855	25.3121560404603	35.0731317569244	21.4432620609026	42.0381560237022	22.8437194524741	23307934	23308663	-0.563287260171486	0.00110712450077166	-0.0209689724333899	0.888941598575406	-0.616452885827379	0.00782019260015843	0.0353672922501524	1	0.0223855569275361	P2	Ambig	26.8628928747379	Trans	NA	-0.542318287738096	3.72260725850717
chr3R	23309210	23310206	chr3R_23309210_23310206	20.3562978470866	21.3351778904674	17.8085994584091	12.0304731885867	22.6493042133746	10.6765517300284	15.5706850712164	22.8625925526738	18.8197292354228	27.9694722533512	16.4497132266661	20.9400761647679	23309210	23310206	0.271239513643534	0.168340131582944	-0.132182136111046	0.464246723899834	0.315395737150121	0.239104961483685	1	1	0.368738442312232	Ambig	Ambig	2.05201339321424	Conserved	NA	0.40342164975458	24.6790892072238
chr3R	23310560	23318219	chr3R_23310560_23318219	68.8982388670624	87.5865197608663	72.2819625076603	78.1980757258135	76.252657518361	68.329931072182	73.1822198347172	94.7164548610771	78.7006858935864	74.5852593422699	63.9711069925903	58.0611202750384	23310560	23318219	0.0264205753249497	0.781410307122586	0.226378497721177	0.017616257221728	0.115623109067132	0.389278446296987	1	0.469613198654404	0.529289655047321	Ambig	Ambig	0.116709738738045	Conserved	NA	-0.199957922396227	53.0985595035106
chr3R	23318546	23330777	chr3R_23318546_23330777	322.047071068011	279.603120775073	346.220124764953	93.2361672115469	55.1133069192114	66.1946207261764	376.810578723437	314.360647599264	304.53743671866	78.3145223093834	67.6265988207383	62.8202284943038	23318546	23330777	1.48567482214318	1.34041438874178e-11	1.56223579688981	1.24065334030293e-11	1.75197044155935	2.69588520806484e-11	1.99186104371108e-09	2.29750082599869e-09	4.6738842419459e-10	P1	P1	0.950992689516492	Cis_+_Trans,same	Reinforcing	-0.07656097474663	95.3282203094543
chr3R	23334870	23337769	chr3R_23334870_23337769	64.7225880266344	64.0055336714023	80.1386975628408	36.0914195657601	27.1791650560495	36.3002758820967	70.0680828204739	80.0190739343582	70.1462635138488	41.9542083800268	31.9855534962952	30.4582926032988	23334870	23337769	0.740762511614123	1.59257177609992e-11	0.746411936236706	1.63909631593973e-11	0.968743408570236	1.20658810057223e-09	2.26814397330355e-09	2.88176011563433e-09	1.21339693106102e-08	P1	P1	0.992431224169503	Cis_+_Trans,same	Reinforcing	-0.005649424622583	99.2488080206477
chr3R	23340812	23357204	chr3R_23340812_23357204	458.277679736976	533.379447261686	531.1152897302	255.647555257467	240.08262466177	209.260413908557	472.570291911418	531.555276849665	503.000035928574	242.402092862377	236.693095872584	231.2926594563	23340812	23357204	0.770046538430318	3.79649711591547e-11	0.752092201958	3.85178890195076e-11	1.05552114974363	5.24735498009064e-11	4.15920468841260e-09	5.30256245642267e-09	6.94499960170547e-10	P1	P1	1.02387252045105	Cis_+_Trans,opposing	Opposing	0.017954336472318	97.6684089108541
chr3R	23358797	23365292	chr3R_23358797_23365292	189.992113239475	194.262409213204	201.13241741262	75.1904574286668	77.762611132586	70.4652414181877	123.00841206261	169.019880657267	140.292527027698	87.6376797271671	65.7988529066643	86.615769590631	23358797	23365292	0.963169907546694	2.16153023058111e-11	0.588223115725353	2.96803297080071e-11	1.32325648393826	3.69433721903689e-11	2.74758331426643e-09	4.38372418070127e-09	5.69611792947277e-10	P1	P1	1.63742274282945	Cis_+_Trans,opposing	Opposing	0.374946791821341	61.0715836444295
chr3R	23378747	23380971	chr3R_23378747_23380971	31.8393376582637	42.6703557809349	31.4269402207219	6.01523659429335	9.05972168534983	8.54124138402275	31.1413701424328	16.3304232519098	23.0969404252917	7.45852593422699	7.31098365629604	7.61457315082471	23378747	23380971	1.5011402424985	3.82430100083346e-13	1.148441266002	1.65602405366261e-07	1.53266440862269	1.48593399509614e-07	7.86004736172458e-11	1.31764601764496e-05	1.1607249953539e-06	P1	P1	1.30711102686542	Cis_+_Trans,opposing	Opposing	0.3526989764965	76.5045952062768
chr3R	23382338	23384246	chr3R_23382338_23384246	17.2245597167656	25.8267942884606	13.6183407623128	18.04570978288	9.81469849246231	6.40593103801706	14.0136165640948	17.1469444145053	14.542518045554	13.0524203848972	19.1913320977771	16.1809679455025	23382338	23384246	0.503013505552243	0.0178636374209803	-0.0575724684348572	0.778729764090782	0.539912257200297	0.0698607914381022	0.399564952460407	1	0.140842737382314	Ambig	Ambig	8.73704948262552	Conserved	NA	0.5605859739871	9.31354560317693
chr3R	23384454	23385565	chr3R_23384454_23385565	24.0099923324611	21.3351778904674	30.9031578837098	3.00761829714667	9.81469849246231	14.9471724220398	17.1277535783381	10.6147751137414	17.1088447594753	3.72926296711349	8.22485661333304	6.66275150697162	23384454	23385565	1.01019201292149	7.6742743276749e-07	0.879483992157193	0.000688248923092181	1.18486427888435	0.000301272762264461	4.54863109085623e-05	0.0279758014131856	0.00129699616698459	P1	P1	1.14861898787231	Cis_+_Trans,opposing	Opposing	0.130708020764297	87.0610716485188
chr3R	23386038	23387972	chr3R_23386038_23387972	22.4441232673006	26.9496983879589	29.8555932096858	12.0304731885867	12.0796289137998	14.9471724220398	17.1277535783381	19.5965079022918	17.9642869974491	12.1201046431189	10.9664754844441	7.61457315082471	23386038	23387972	0.707568463009279	0.000159729823980597	0.577337513700318	0.00850597555568737	0.827724579302596	0.00414213922548689	0.00621896160258736	0.254352349022385	0.0130033645575199	P1	P1	1.22557160450959	Trans	NA	0.130230949308961	81.5945797308305
chr3R	23388622	23393281	chr3R_23388622_23393281	49.0638973750293	44.9161639799315	47.1404103310828	9.02285489144002	25.6692114418245	21.3531034600569	58.3900690170616	60.4225660320664	59.0255144201898	21.4432620609026	14.6219673125921	21.891897808621	23388622	23393281	0.923462696340731	2.46769461718074e-10	1.12119967717834	4.47789110933629e-12	1.32956397017187	1.9728785492239e-11	2.09117178775954e-08	9.78201919077883e-10	3.71453767142574e-10	P1	P1	0.823638032669397	Cis_+_Trans,same	Reinforcing	-0.197736980837609	85.0078485850063
chr3R	23394879	23396754	chr3R_23394879_23396754	24.5319486875146	37.0558352834435	36.6647635908422	21.0533280800267	24.1592578275995	27.7590344980739	31.1413701424328	25.3121560404603	38.4949007088194	20.5109463191242	17.3635861837031	19.9882545209149	23394879	23396754	0.297304801211866	0.053229118138638	0.495157683451956	0.00246982247938255	0.492729723719782	0.0275568380963062	1	0.0870556259395797	0.0654378835859915	P1	P1	0.60042449334367	Conserved	NA	-0.19785288224009	71.4502358210784
chr3R	23397414	23401272	chr3R_23397414_23401272	44.3662901795478	42.6703557809349	44.5214986460227	6.01523659429335	12.8346057209123	12.8118620760341	47.4905894672101	53.8903967313025	41.9166696607145	15.8493676102324	13.7080943555551	11.4218597262371	23397414	23401272	1.42450107008951	8.89851547299471e-13	1.25194983449291	2.03296844029667e-12	1.7602790253327	6.48509317064706e-12	1.75475821688543e-10	4.92794202586954e-10	1.45307803996106e-10	P1	P1	1.13782599816908	Cis_+_Trans,opposing	Opposing	0.1725512355966	87.8869002474138
chr3R	23404087	23408528	chr3R_23404087_23408528	56.8932427008318	66.2513418703989	48.7117573421189	18.04570978288	15.8545129493622	19.2177931140512	48.2691237207709	51.440833243516	46.1938808505833	19.5786305773458	11.8803484414811	7.61457315082471	23404087	23408528	1.17418743998024	3.5923368244627e-12	1.31761269766938	1.65330690933713e-12	1.45550797283217	1.90924475215444e-11	6.36181862172399e-10	4.08914879253383e-10	3.63040757711153e-10	P1	P1	0.891147635460076	Cis_+_Trans,same	Reinforcing	-0.14342525768914	90.1833311610344
chr3R	23409939	23410891	chr3R_23409939_23410891	12.5269525212841	13.4748491939794	12.5707760882888	9.02285489144002	4.52986084267491	4.27062069201138	12.4565480569731	14.6973809267189	12.8316335696065	14.917051868454	8.22485661333304	7.61457315082471	23409939	23410891	0.772210302636622	0.00467435761216453	0.26221627104017	0.275040465158988	0.764956311720256	0.0372205119188408	0.125664769970664	1	0.0836915442588254	P1	Ambig	2.94493663407457	Conserved	NA	0.509994031596452	33.9565880103986
chr3R	23411253	23412613	chr3R_23411253_23412613	25.5758613976217	21.3351778904674	17.8085994584091	9.02285489144002	3.77488403556243	6.40593103801706	16.3492193247772	22.0460713900783	21.3860559493441	4.66157870889187	7.31098365629604	4.75910821926544	23411253	23412613	1.21522059736989	1.7887376103692e-07	1.2736945970153	2.16903615438766e-07	1.75862394105458	8.5729637600413e-08	1.14379873006901e-05	1.69815444990027e-05	6.87901793646036e-07	P1	P1	0.9540910358084	Cis_+_Trans,same	Reinforcing	-0.05847399964541	95.6106156689188
chr3R	23415415	23418675	chr3R_23415415_23418675	101.25953288038	95.4468484573543	90.0905619660694	69.1752208343735	80.782518361036	106.765517300284	100.430918709346	82.4686374221447	88.1105505112978	71.7883121169348	75.8514554340714	79.9530180836594	23415415	23418675	0.110668982241691	0.19868065830086	0.174477588252933	0.0521734287659512	0.120636592985702	0.332640857952548	1	1	0.471732308906905	Ambig	P1	0.634287666111356	Conserved	NA	-0.063808606011242	73.2218619680077
chr3R	23429766	23434397	chr3R_23429766_23434397	49.5858537300828	51.6535885769212	58.6636217453475	36.0914195657601	21.1393505991496	21.3531034600569	58.3900690170616	62.8721295198529	47.9047653265309	33.5633667040214	25.5884427970361	19.9882545209149	23429766	23434397	0.710342432021887	6.18278721628243e-08	0.759616225950201	3.88755662182184e-09	0.818489011152524	9.1611498863331e-06	4.22786712544608e-06	3.72240141871041e-07	5.38358064255909e-05	P1	P1	0.935133305154616	Cis_+_Trans,same	Reinforcing	-0.049273793928314	93.9084680590182
chr3R	23438553	23445680	chr3R_23438553_23445680	115.352354466824	113.413314049327	116.803461153683	33.0838012686134	40.0137707769617	34.164965536091	133.1293573589	116.762526251155	106.930279746721	59.6682074738159	49.3491396799982	50.4465471242137	23438553	23445680	1.16989410605453	9.01723811152677e-12	0.805353078003736	2.06200935166154e-11	1.29526121524049	2.3430166065991e-11	1.40732543876905e-09	3.33634830796952e-09	4.17547354799277e-10	P1	P1	1.45264746358752	Cis_+_Trans,opposing	Opposing	0.364541028050794	68.8398269412426
chr3R	23446640	23448639	chr3R_23446640_23448639	22.4441232673006	20.2122737909692	29.3318108726738	9.02285489144002	6.03981445689988	2.13531034600569	22.5774933532638	23.6791137152693	33.3622472809768	13.0524203848972	10.052602527407	13.3255030139432	23446640	23448639	1.43202198647641	8.19283320521349e-10	0.781871527738725	3.88257765914173e-05	1.87362021900998	3.39733503913544e-10	6.72409438915002e-08	0.00210933513837371	3.49446689998589e-09	P1	P1	1.83153105807294	Cis_+_Trans,opposing	Opposing	0.650150458737685	54.5991287230564
chr3R	23448920	23450325	chr3R_23448920_23450325	9.39521439096306	12.3519450944812	16.237252447373	9.02285489144002	0.754976807112485	2.13531034600569	13.235082310534	11.4312962763369	12.8316335696065	8.39084167600536	6.39711069925903	5.71092986311853	23448920	23450325	1.15993719828772	0.000109913835738396	0.603985586531993	0.0238774436572802	1.23855427861258	0.00227986643882146	0.00444054286680352	0.604079394240506	0.00772352631330188	P1	P1	1.92047165388156	Trans	NA	0.555951611755727	52.0705420451716
chr3R	23452856	23455380	chr3R_23452856_23455380	53.2395482154573	72.9887664673886	79.0911328888167	132.335205074454	120.041312330885	162.283586296432	63.8398087919873	62.8721295198529	71.8571479897963	139.847361266756	115.147992586663	103.748559179987	23452856	23455380	-0.702815393498639	0	-0.591381179924926	0	-0.993993417995689	0	0	0	0	P2	P2	1.18843043599707	Cis_+_Trans,opposing	Opposing	-0.111434213573713	84.1445969162699
chr3R	23456308	23458240	chr3R_23456308_23458240	5.74151990558853	10.1061368954846	13.6183407623128	12.0304731885867	6.03981445689988	4.27062069201138	10.8994795498515	14.6973809267189	9.40986461771142	8.39084167600536	9.13872957037005	7.61457315082471	23456308	23458240	0.276633908723985	0.325784257123635	0.330771913254871	0.205048901127977	0.389386566830328	0.308563496227603	1	1	0.445296058680249	Ambig	P1	0.836328290397586	Conserved	NA	-0.054138004530886	85.9348896899509
chr3R	23461251	23462411	chr3R_23461251_23462411	60.5469371862064	68.4971500693955	45.5690633200467	24.0609463771734	42.2787011982992	29.8943448440796	66.9539458062306	63.6886506824484	51.3265342784259	48.4804185724754	57.5739962933313	53.3020120557729	23461251	23462411	0.595702855953521	1.29931059626896e-06	0.132548584752241	0.222811548783009	0.569016320469709	0.000584467338047846	7.49417626519682e-05	1	0.00234462103338478	P1	Ambig	4.49422268119275	Trans	NA	0.46315427120128	22.2507888668882
chr3R	23472181	23472958	chr3R_23472181_23472958	240.099923324611	273.988600277582	221.036146219077	132.335205074454	111.736567452648	138.79517249037	215.653988236347	209.845938787041	238.668384394681	101.622415853843	78.5930743051824	68.5311583574223	23472181	23472958	0.652278862691881	3.35765311680251e-11	0.982045057309252	1.9529398835321e-11	0.919718895407816	4.96463811933052e-11	3.82367315998815e-09	3.23110993145802e-09	6.78880964202146e-10	P1	P1	0.664204618552929	Cis_+_Trans,same	Reinforcing	-0.329766194617371	74.8617650494267
chr3R	23475030	23477459	chr3R_23475030_23477459	25.5758613976217	24.7038901889623	27.7604638616377	15.0380914857334	11.3246521066873	23.4884138060626	27.2486988746287	31.8443253412242	29.9404783290818	18.6463148355675	26.5023157540731	16.1809679455025	23475030	23477459	0.448072996017934	0.0120780936019879	0.372608274882575	0.0234242895547166	0.523858554997678	0.0309940536123868	0.287427084249486	0.594056859270077	0.0720811632266222	P1	P1	1.20253098554814	Conserved	NA	0.075464721135359	83.1579403789068
chr3R	23480179	23483247	chr3R_23480179_23483247	108.044965496075	69.6200541688938	67.04413913754	66.1676025372268	111.736567452648	61.924000034165	117.558672287684	96.3494971862681	97.5204151290092	123.065677914745	90.4734227466635	88.5194128783372	23480179	23483247	0.0200674501941296	0.827653511907236	0.0304717644461502	0.708327506319015	-0.138971531902586	0.252433428721399	1	1	0.383504632095972	Ambig	Ambig	0.658558851411209	Conserved	NA	-0.0104043142520206	74.5466918956534
chr3R	23489784	23491274	chr3R_23489784_23491274	36.5369448537452	15.720657392976	21.9988581545053	21.0533280800267	14.3445593351372	8.54124138402275	42.0408496922843	39.1930158045836	40.205785184767	19.5786305773458	14.6219673125921	26.6510060278865	23489784	23491274	0.52464314297271	0.00481471502753875	0.69093115716598	4.60225765595794e-06	0.857379862059273	0.000319521764129294	0.128962942257488	0.000302244438828375	0.00136406422201826	P1	P1	0.759327666050927	Compensatory	Opposing	-0.16628801419327	80.6014587926685
chr3R	23491771	23493187	chr3R_23491771_23493187	22.4441232673006	32.5642188854503	17.8085994584091	21.0533280800267	13.5895825280247	6.40593103801706	24.9130961139463	25.3121560404603	12.8316335696065	16.7816833520107	14.6219673125921	15.2291463016494	23491771	23493187	0.573135840167605	0.00256929877178336	0.301555516965038	0.117258250541419	0.521486393508454	0.0553711791757812	0.0745677063647603	1	0.116632585493131	P1	Ambig	1.90059809197274	Conserved	NA	0.271580323202567	52.6150165163031
chr3R	23494774	23495595	chr3R_23494774_23495595	20.3562978470866	28.0726024874572	17.284817121397	15.0380914857334	34.7289331271743	32.0296551900853	14.7921508176556	31.0278041786287	28.2295938531343	30.7664194786863	21.9329509688881	31.4101142471519	23494774	23495595	-0.218730191202591	0.18497434920561	-0.127175832998793	0.423678315464288	0.0762880513413401	0.743446987283658	1	1	0.828685608334809	Ambig	Ambig	1.71990374306938	Conserved	NA	-0.091554358203798	58.1427887478967
chr3R	23496029	23499076	chr3R_23496029_23499076	515.170922437808	398.630955321892	470.356538636804	318.807539497547	382.77324120603	341.64965536091	554.316388535305	427.040568037442	421.733023321066	468.954818114522	344.530104802951	335.041218636287	23496029	23499076	0.28271087186732	5.81092725009976e-11	0.20015280062753	4.58070785178664e-07	0.138293032564867	0.0155161495075966	5.3130511358411e-09	3.44913557938854e-05	0.0402704068471299	P1	P1	1.41247522383374	Cis_+_Trans,opposing	Opposing	0.08255807123979	70.7977020146096
chr3R	23503135	23504381	chr3R_23503135_23504381	12.0049961662306	12.3519450944812	17.8085994584091	15.0380914857334	12.8346057209123	2.13531034600569	18.6848220854597	21.2295502274828	18.8197292354228	10.2554731595621	21.0190780118511	19.9882545209149	23503135	23504381	0.339996175070231	0.153138458594791	0.135811005298026	0.48009127202534	0.526434627537198	0.0844363789393708	1	1	0.163765115619438	Ambig	Ambig	2.50345083834802	Conserved	NA	0.204185169772205	39.9448626944031
chr3R	23525214	23527677	chr3R_23525214_23527677	37.5808575638522	29.1955065869554	33.52206956877	24.0609463771734	25.6692114418245	21.3531034600569	31.9199043959937	30.2112830160332	37.6394584708457	19.5786305773458	29.2439346251841	28.5546493155926	23525214	23527677	0.344147006111898	0.0253024430677839	0.254006938980702	0.0929126548352837	0.522811555379296	0.0152261157773576	0.540280043795285	1	0.0396189219700819	P1	P1	1.3548724593624	Ambiguous	NA	0.090140067131196	73.8076852245266
chr3R	23573166	23574413	chr3R_23573166_23574413	12.5269525212841	13.4748491939794	12.5707760882888	9.02285489144002	4.52986084267491	2.13531034600569	5.44973977492575	13.8808597641234	14.542518045554	5.59389445067024	5.48323774222203	2.85546493155926	23573166	23574413	0.899900933631832	0.00135289516622251	0.888679339314522	0.00296868143510484	1.55401426005413	0.000129320297828614	0.0422745223241592	0.102075065171193	0.000608710959619576	P1	Ambig	1.012627270401	Trans	NA	0.01122159431731	98.7530189270922
chr3R	23593535	23601866	chr3R_23593535_23601866	281.334475373838	286.340545372063	295.937020411798	150.380914857334	174.399642442984	158.012965604421	235.895878828929	256.387645054985	280.585054055395	194.85399003168	198.31043167703	210.352583291533	23593535	23601866	0.581466233948629	3.89269406840119e-11	0.247261572856464	4.83113270498e-06	0.753980196992037	5.40699380340556e-11	4.20150636916822e-09	0.000316137160812551	6.97609865271127e-10	P1	P1	2.35162393909939	Cis_+_Trans,opposing	Opposing	0.334204661092165	42.5238059271915
chr3R	23619779	23622957	chr3R_23619779_23622957	14.6147779414981	20.2122737909692	20.9512934804813	3.00761829714667	9.05972168534983	6.40593103801706	12.4565480569731	21.2295502274828	11.1207490936589	11.1877889013405	8.22485661333304	12.3736813700901	23619779	23622957	1.10531308128194	5.98034134606784e-06	0.343176124299723	0.137315081831046	1.45407581917501	1.6224644098314e-05	0.000306851199868731	1	9.09505835591662e-05	P1	Ambig	3.22083327777367	Trans	NA	0.762136956982217	31.0478659948282
chr3R	23623374	23624563	chr3R_23623374_23624563	5.74151990558853	14.5977532934777	13.0945584253008	3.00761829714667	3.01990722844994	6.40593103801706	13.235082310534	13.8808597641234	8.55442237973765	10.2554731595621	13.7080943555551	9.51821643853088	23623374	23624563	0.989533161988479	0.00130519782570012	0.0629975319778363	0.796839038984636	0.844390635607798	0.0352079532956983	0.0409771421926003	1	0.0799166309552536	P1	Ambig	15.7074909273686	Ambiguous	NA	0.926535630010643	6.36638916185911
chr3R	23651362	23654267	chr3R_23651362_23654267	37.5808575638522	55.022300875416	78.0435682147927	18.04570978288	23.4042810204871	17.0824827680455	49.0476579743317	47.3582274305385	35.0731317569244	17.7139990937891	20.1052050548141	10.470038082384	23651362	23654267	1.07002937593882	4.96783982486333e-12	1.00167444337261	4.03805187429162e-11	1.13987626669542	3.16294787395651e-08	8.44281040724509e-10	5.40786000344459e-09	2.66348017122294e-07	P1	P1	1.06824066743288	Cis_+_Trans,opposing	Opposing	0.0683549325662101	93.61186392605
chr3R	23669506	23670471	chr3R_23669506_23670471	93.9521439096306	115.659122248324	160.801177462694	33.0838012686134	27.934141863162	27.7590344980739	110.551864005637	102.881666487032	100.086741842931	41.0218926382484	40.2104101096282	21.891897808621	23669506	23670471	1.4284962701424	5.27855088165887e-12	1.11191088295614	9.30784527205159e-12	1.58941066558773	2.17982604936172e-11	8.813222288422e-10	1.82071417035657e-09	3.93962429628747e-10	P1	P1	1.28472190715913	Cis_+_Trans,opposing	Opposing	0.31658538718626	77.8378569266617
chr3R	23670961	23671773	chr3R_23670961_23671773	8.35130168085605	12.3519450944812	11.5232114142647	9.02285489144002	8.30474487823734	17.0824827680455	5.44973977492575	8.16521162595492	9.40986461771142	17.7139990937891	5.48323774222203	6.66275150697162	23670961	23671773	-0.0652330274944382	0.789054072733758	-0.259740964797816	0.347600827363709	-0.234125776350437	0.524981122564146	1	1	0.655093688684099	Ambig	Ambig	0.251146474123618	Conserved	NA	0.194507937303378	57.1803175739879
chr3R	23720287	23723299	chr3R_23720287_23723299	58.9810681210459	61.7597254724058	60.2349687563836	78.1980757258135	55.1133069192114	51.2474483041365	63.8398087919873	55.5234390564935	62.4472833720849	60.6005232155943	56.6601233362943	51.3983687680668	23720287	23723299	-0.0195027496944448	0.849984799031977	0.074951248195171	0.485452529047779	-0.0865333910615641	0.561117628666626	1	1	0.688856838909381	Ambig	Ambig	0.260205802625997	Conserved	NA	-0.0944539978896158	44.2437586364109
chr3R	23748893	23750348	chr3R_23748893_23750348	12.0049961662306	17.9664655919726	11.5232114142647	3.00761829714667	4.52986084267491	4.27062069201138	8.56387678916903	12.2478174389324	12.8316335696065	4.66157870889187	1.82774591407401	2.85546493155926	23748893	23750348	1.25719634890886	1.84830185838656e-05	1.28150307508639	9.45621875901866e-05	1.89747319947969	8.93387940832849e-06	0.00086780737087987	0.00472569951727616	5.26617830046317e-05	P1	P1	0.981032643112549	Cis_+_Trans,same	Reinforcing	-0.02430672617753	98.1385707050136
chr3R	23766645	23768358	chr3R_23766645_23768358	38.1028139189057	38.1787393829417	39.2836752759023	42.1066561600534	42.2787011982992	38.4355862281024	26.4701646210679	35.1104099916062	35.0731317569244	35.4279981875782	35.6410453244432	42.831973973389	23766645	23768358	-0.0607291390722593	0.637761176168262	-0.164014325685542	0.23426424034676	0.0863444768452444	0.651044067445255	1	1	0.762486732207395	Ambig	P2	0.370267284997365	Conserved	NA	0.103285186613283	61.3597549337029
