chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	Simple_class	trans_reg_diff	perc_cis
chr3R	11557393	11558165	chr3R_11557393_11558165	337.189396690356	277.336371540791	375.231864973167	318.750498047653	336.769834113698	338.00341383448	314.082189027225	269.119733816118	318.682777851547	308.438599688757	258.267973411992	295.700514518895	11557393	11558165	-0.00378487462594877	0.930548852898076	0.0447138212302985	0.349581076887786	-0.0485282998092613	0.456958095384428	1	1	0.524797812626374	Ambig	P1	0.0846466377019038	Conserved	NA	Conserved	-0.0484986958562473	47.9697605298897
chr3R	11655209	11656101	chr3R_11655209_11656101	363.127042589615	427.247923725002	417.710944026734	318.750498047653	358.496920185549	287.302901759308	251.26575122178	354.748740030337	265.568981542956	392.558217785691	380.605434501883	354.840617422674	11655209	11656101	0.225076120695409	1.64189356706151e-07	-0.257844570435296	7.02601843372008e-09	0.483072611427441	6.2625227949254e-11	1.91248476502315e-06	9.37133836424278e-08	3.12021234691809e-10	P1	P2	0.872913943138043	Cis_*_Trans	Opposing	Cis-trans	0.482920691130705	34.8078647600462
chr3R	11657021	11658578	chr3R_11657021_11658578	492.815272085906	569.663898300003	460.1900230803	350.625547852418	586.63132393999	473.204779368272	414.588489515937	489.308606938396	451.467268623025	546.77751763007	516.535946823984	502.690874682122	11657021	11658578	0.0765346015463453	0.038653768156461	-0.144415467251701	9.65476358558703e-05	0.221014893992054	2.45106510481046e-05	0.332335994262271	0.00104136320162495	6.48346253530509e-05	Ambig	P2	0.529961250015925	Compensatory	Opposing	Cis-trans	0.220950068798046	39.5262970922462
chr3R	11694625	11695041	chr3R_11694625_11695041	440.939980287389	547.177165472371	552.22802769636	462.188222169097	499.722979652584	321.103243142756	565.347940249004	513.774037285316	557.694861240207	518.737644931092	557.315100520614	502.690874682122	11694625	11695041	0.182760213630239	1.27804046956502e-06	0.0360948344533546	0.307990600460918	0.146656317709558	0.00460315806309594	1.42745087821345e-05	1	0.00838797691497483	Ambig	Ambig	5.06333430802738	Trans	NA	Trans	0.146665379176884	19.7498316161863
chr3R	11759422	11761537	chr3R_11759422_11761537	389.064688488873	817.017959403952	587.627260240998	494.063271973862	532.313608760361	473.204779368272	527.658077565737	660.566619366835	610.808657548798	392.558217785691	367.012383269673	384.410668874564	11759422	11761537	0.178983121677267	2.97503304656812e-07	0.452677516742873	5.2468497492254e-11	-0.273686337719529	9.78137300045034e-08	3.44518415082235e-06	9.75501675742536e-10	3.62928771962411e-07	Ambig	P1	0.395387698874676	Ambiguous	NA	Ambiguous	-0.273694395065606	62.3203498626238
chr3R	11777891	11779379	chr3R_11777891_11779379	1867.51050474659	2113.75288579738	1968.1973294819	1880.62793848115	1662.12208449664	1977.31997093171	2248.82847343493	2116.25972500856	1965.21046341787	1836.61166178306	1903.02717250941	2365.60411615116	11777891	11779379	0.0749001690272033	6.47182742442992e-05	0.0362184538468679	0.0443593772379245	0.03867293093069	0.137373095003314	0.000667911178832604	0.387524965938917	0.184968699347648	Ambig	Ambig	2.06801122278389	Ambiguous	NA	Ambiguous	0.0386817151803354	48.3556369995822
chr3R	11941107	11941304	chr3R_11941107_11941304	337.189396690356	322.309837196054	361.072171955312	366.563072754801	249.861489826292	270.402731067584	314.082189027225	342.516024856877	185.898287080069	364.518345086713	299.047127108622	266.130463067006	11941107	11941304	0.140424132080715	0.00222053269784509	-0.0984515152127298	0.0381133951946706	0.238977254855461	0.000301168122689786	0.0209947371822027	0.334918450581941	0.000674748253020832	Ambig	Ambig	1.42632778964643	Trans	NA	Trans	0.238875647293445	29.1857656766457
chr3R	13716433	13716815	chr3R_13716433_13716815	726.254085179229	891.973735496057	814.182348526684	318.750498047653	195.543774646663	304.203072451032	728.670678543161	844.057346968733	929.491435400345	322.458536038246	258.267973411992	206.990360163227	13716433	13716815	1.08912005546944	3.33404923031174e-11	1.15574004666874	3.17804129200615e-11	-0.0665807025010436	0.245668477096504	7.40610860444964e-10	7.59608603513774e-10	0.30708559637063	P1	P1	0.942357287530771	Cis	NA	Cis	-0.0666199911993	94.5498879924532
chr3R	13905898	13906076	chr3R_13905898_13906076	181.563521294807	74.9557760921057	219.475241776758	207.187823730975	249.861489826292	202.802048300688	213.575888538513	220.188873122278	132.784490771478	140.19936349489	176.709666018731	266.130463067006	13905898	13906076	-0.326557643947672	3.80104430153239e-08	-0.0286282274647125	0.625605801873154	-0.297981991478061	0.000391504110386576	4.52448926646011e-07	1	0.000862992931497291	Ambig	Ambig	11.4068411797479	Trans	NA	Trans	-0.29792941648296	8.76666891597856
chr3R	14008702	14008882	chr3R_14008702_14008882	103.750583597033	232.362905885528	148.676776687481	15.9375249023827	32.5906291077772	84.5008534586199	188.449313416335	146.792582081519	185.898287080069	70.0996817474449	54.3722049288404	29.5700514518895	14008702	14008882	1.29313042988688	9.88722448253168e-12	1.21876441479757	1.23425856729597e-11	0.0742349703912584	0.582597891786694	2.34446741972897e-10	3.17898525534798e-10	0.635279616044001	P1	P1	1.06101754710459	Cis	NA	Cis	0.07436601508931	94.2491481624313
chr3R	14653154	14653688	chr3R_14653154_14653688	389.064688488873	464.725811771055	417.710944026734	398.438122559566	238.997946790366	354.903584526204	339.208764149403	391.446885550717	398.353472314434	280.398726989779	244.674922179782	266.130463067006	14653154	14653688	0.24784853539973	2.53348957900763e-09	0.355476269795881	5.29866303811426e-11	-0.107592597688219	0.0861719809262333	3.10856898102045e-08	9.75501675742536e-10	0.121854670021527	Ambig	P1	0.697229481849936	Cis	NA	Cis	-0.107627734396151	76.7594895699667
chr3R	14656000	14656641	chr3R_14656000_14656641	985.630544171811	1026.89413246185	927.459892669527	334.688022950036	554.040694832213	574.605803518616	879.430129276229	1039.78078974409	876.377639091754	462.657899533136	557.315100520614	502.690874682122	14656000	14656641	0.697674870455069	4.79892057062073e-11	0.607538524137677	5.0548380530152e-11	0.0901109000124844	0.0463604795897232	8.89141733269423e-10	9.75501675742536e-10	0.0707925386658715	P1	P1	1.1483631781957	Cis	NA	Cis	0.0901363463173921	87.0804653952063
chr3R	15091589	15092765	chr3R_15091589_15092765	1504.38346215697	1746.46958294606	1316.85145066055	1067.81416845964	988.582416269242	1284.41297257102	1582.97423269721	1504.62396633557	1566.85699110344	925.315799066272	951.513586254707	1064.52185226802	15091589	15092765	0.312753079753558	6.32449666922957e-11	0.458930180519225	5.91499239461957e-11	-0.146160034863977	8.20644465826526e-06	8.89141733269423e-10	9.75501675742536e-10	2.32044297233707e-05	P1	P1	0.681482920560411	Cis_+_Trans,same	Reinforcing	Cis-trans	-0.146177100765667	75.8427794067735
chr3R	15112622	15113079	chr3R_15112622_15113079	207.501167194065	247.354061103949	184.07600923212	286.875448242888	304.179205005921	287.302901759308	263.829038782869	159.025297254979	185.898287080069	168.239236193868	244.674922179782	325.270565970785	15112622	15113079	-0.318192797737855	0	-0.192697718829419	0.000412180213107627	-0.125472439961247	0.0960248749569423	0	0.00426856279102415	0.135060716062938	P2	Ambig	1.65125357825085	Cis	NA	Cis	-0.125495078908436	60.5600504472053
chr3R	15205542	15205928	chr3R_15205542_15205928	259.376458992582	404.761190897371	361.072171955312	350.625547852418	369.360463221475	591.50597421034	402.025201954848	354.748740030337	478.02416677732	420.598090484669	489.349844359563	384.410668874564	15205542	15205928	-0.246191152679895	1.29515265179236e-09	-0.0470736643775875	0.235792179387006	-0.199114180796817	0.000541029148204641	1.61231565092954e-08	1	0.00116748395138896	Ambig	Ambig	5.22991264723191	Trans	NA	Trans	-0.199117488302307	19.1207782510341
chr3R	15437439	15438152	chr3R_15437439_15438152	1867.51050474659	1686.50496207238	1854.91978533905	1131.56426806917	1205.85327698776	1064.71075357861	1545.28437001395	1504.62396633557	1487.18629664055	1219.73446240554	1019.47884241576	1005.38174936424	15437439	15438152	0.463620191214995	5.98988577838018e-11	0.335281471073042	6.25721400091938e-11	0.128327743940194	5.52177811926424e-05	8.89141733269423e-10	9.75501675742536e-10	0.000138044452981606	P1	P1	1.3827790415355	Cis_+_Trans,opposing	Opposing	Cis-trans	0.128338720141953	72.3181339868698
chr3R	15464139	15464947	chr3R_15464139_15464947	1089.38112776884	1004.40739963422	1111.53590190165	876.563869631046	825.629270730356	912.609217353095	891.993416837318	1162.10794147869	1035.71902801753	827.176244619849	1033.07189364797	620.97108048968	15464139	15464947	0.203593706629725	6.52688605473091e-11	0.219367876297681	6.46215226863905e-11	-0.0157559934551474	0.674288686136614	8.89141733269423e-10	9.75501675742536e-10	0.72088229808608	P1	P1	0.928092618052469	Cis	NA	Cis	-0.015774169667956	93.2916422483365
chr3R	15555136	15555597	chr3R_15555136_15555597	207.501167194065	247.354061103949	212.395395267831	270.937923340505	184.680231610738	287.302901759308	263.829038782869	73.3962910407594	424.910370468729	266.378790640291	176.709666018731	177.420308711337	15555136	15555597	-0.107349591880643	0.0436941020739618	0.20540434832696	0.000140394865119701	-0.312907735845655	3.63023122371686e-05	0.374593630822817	0.00150075487957827	9.39050348090797e-05	Ambig	Ambig	0.52262570269333	Compensatory	Opposing	Cis-trans	-0.312753940207603	39.6412356748895
chr3R	15806886	15807527	chr3R_15806886_15807527	363.127042589615	359.787725242107	368.15201846424	191.250298828592	228.13440375444	236.602389684136	263.829038782869	281.352448989578	345.239676005843	322.458536038246	258.267973411992	177.420308711337	15806886	15807527	0.508709185925605	4.51003497741248e-11	0.160768599460628	0.00113079796849725	0.347959784357128	6.0885816496427e-07	8.89141733269423e-10	0.0112993687957361	2.02131050716883e-06	P1	Ambig	3.16423224206906	Ambiguous	NA	Ambiguous	0.347940586464977	31.6032428563496
chr3R	15919454	15921318	chr3R_15919454_15921318	570.62820978368	614.637363955266	552.22802769636	430.313172364332	456.268807508881	405.604096601376	527.658077565737	366.981455203797	451.467268623025	308.438599688757	380.605434501883	295.700514518895	15919454	15921318	0.296060759689367	5.8915422771524e-11	0.312524010043821	5.64802913295923e-11	-0.0164187244731499	0.766450192541308	8.89141733269423e-10	9.75501675742536e-10	0.794550136389219	P1	Ambig	0.947321646256409	Cis	NA	Cis	-0.016463250354454	94.9957787622161
chr3R	16025598	16026630	chr3R_16025598_16026630	2075.01167194065	1813.92978142896	1649.60423658015	2008.12813770022	1792.48460092775	2247.72270199929	2035.25258489642	1908.30356705974	1540.30009294914	2509.56860655853	2582.67973411992	1626.35282985392	16025598	16026630	-0.08803298670376	2.29624915504267e-06	-0.202973939408125	0	0.114931136023994	1.06964310036731e-05	2.54094694877032e-05	0	2.96320048074728e-05	Ambig	P2	0.433715712275504	Ambiguous	NA	Ambiguous	0.114940952704365	63.8453700798342
chr3R	16037986	16038429	chr3R_16037986_16038429	129.688229496291	277.336371540791	339.832632428529	286.875448242888	206.407317682589	185.901877608964	263.829038782869	281.352448989578	531.137963085912	294.418663339268	367.012383269673	147.850257259448	16037986	16038429	0.0948820988236716	0.0739393600182679	0.285064295955279	5.62845104632677e-11	-0.190175833738203	0.00692862529746674	0.624040502031276	9.75501675742536e-10	0.0123510277041798	Ambig	Ambig	0.332844555315888	Compensatory	Opposing	Cis-trans	-0.190182197131607	59.9824091501844
chr3R	16231230	16232658	chr3R_16231230_16232658	3164.3927997095	2608.46100800528	2704.50136641038	2820.94190772173	3150.42748041846	3075.83106589377	2625.7271002676	2764.59362920194	2522.90532465808	3294.68504212991	3207.96009080158	2809.15488792951	16231230	16232658	-0.0650657948004348	1.78256512310959e-05	-0.162717044907054	0	0.0976435665060277	6.17538496076734e-06	0.00019123199594323	0	1.77056491882141e-05	Ambig	P2	0.399870799261388	Ambiguous	NA	Ambiguous	0.0976512501066192	62.4949535036549
chr3R	16236716	16237545	chr3R_16236716_16237545	933.755252373295	1349.2039696579	1316.85145066055	812.813770021516	727.857383407024	946.409558736543	1030.1895800093	1027.54807457063	823.263842783163	925.315799066272	829.176125164816	768.821337749128	16236716	16237545	0.36970958038865	6.03734974097657e-11	0.132529457518017	1.18180997701424e-06	0.237170097499941	6.95333071339606e-11	8.89141733269423e-10	1.39286825592338e-05	3.12021234691809e-10	P1	P1	2.78964078864044	Cis_+_Trans,opposing	Opposing	Cis-trans	0.237180122870633	35.8469091817145
chr3R	16315859	16317339	chr3R_16315859_16317339	1634.07169165327	1574.07129793422	1734.56239468728	1051.87664355726	1140.6720187722	1335.11348464619	1821.6766963579	1651.41654841709	1885.53976895499	1359.93382590043	1101.03714980902	1153.23200662369	16315859	16317339	0.337266382460623	6.28957102212636e-11	0.393819905830266	6.17297619348956e-11	-0.0565430459005441	0.0665273247106943	8.89141733269423e-10	9.75501675742536e-10	0.0981158386021031	P1	P1	0.856397499129927	Cis	NA	Cis	-0.056553523369643	87.4429707209613
chr3R	16357037	16357426	chr3R_16357037_16357426	1115.3187736681	779.540071357899	870.821120598105	557.813371583393	619.221953047767	777.407851819303	804.050403909695	562.704897979155	902.93453724605	588.837326678537	666.059510378295	1123.6619551718	16357037	16357426	0.347125959221095	5.96528904561506e-11	-0.0467624594686846	0.110741272525942	0.393946743669299	6.67490671316611e-11	8.89141733269423e-10	0.933326554951932	3.12021234691809e-10	P1	Ambig	7.4231758373093	Trans	NA	Trans	0.39388841868978	10.6121335021754
chr3R	16403549	16404102	chr3R_16403549_16404102	596.565855682938	869.487002668426	637.186185803492	525.938321778628	727.857383407024	659.106656977235	690.980815859894	758.428340754514	557.694861240207	644.917072076493	638.873407913874	739.251286297238	16403549	16404102	0.0948113543478799	0.00272941493605515	-0.00790439545495918	0.799839416931881	0.10274114339303	0.0215701579555758	0.0255634363447112	1	0.0346814304383768	Ambig	Ambig	11.994763532282	Trans	NA	Trans	0.102715749802839	7.14552980972691
chr3R	16655626	16656011	chr3R_16655626_16656011	415.002334388131	509.699277426318	566.387720714215	366.563072754801	347.633377149624	422.5042672931	427.151777077026	538.239467632236	557.694861240207	322.458536038246	421.384588198513	295.700514518895	16655626	16656011	0.271319301324492	5.91119947476551e-11	0.381907284628723	5.41655179282679e-11	-0.110558948331156	0.0492126190774114	8.89141733269423e-10	9.75501675742536e-10	0.0748689195611825	P1	P1	0.710432380435632	Cis	NA	Cis	-0.110587983304231	77.545371396485
chr3R	16781807	16782671	chr3R_16781807_16782671	311.251750791098	239.858483494738	254.874474321397	334.688022950036	423.678178401104	371.803755217928	238.702463660691	171.258012428439	265.568981542956	378.538281436202	502.942895591774	325.270565970785	16781807	16782671	-0.337995843106729	0	-0.580112403595625	0	0.24210114672886	0.00027676312340155	0	0	0.000626921992235555	P2	P2	0.582638538689708	Cis_+_Trans,same	Reinforcing	Cis-trans	0.242116560488896	70.5536327392126
chr3R	16797757	16799098	chr3R_16797757_16799098	2671.57752762359	2286.15117080922	2477.94627812469	1004.06406885011	1053.7636744848	1166.11177772896	2763.92326343958	3058.17879336498	3399.28296374983	1261.79427145401	1209.7815596667	1005.38174936424	16797757	16799098	0.835648771136483	5.27216218680738e-11	0.975310759310437	5.1392390224451e-11	-0.139685376212351	1.52722695911933e-06	8.89141733269423e-10	9.75501675742536e-10	4.74365949423428e-06	P1	P1	0.856802576162804	Cis_+_Trans,same	Reinforcing	Cis-trans	-0.139661988173954	87.4739549922578
chr3R	16892267	16892549	chr3R_16892267_16892549	285.31410489184	284.831949150002	290.273706866035	255.000398438123	391.087549293327	354.903584526204	364.335339271581	366.981455203797	584.251759394503	476.677835882625	285.454075876412	266.130463067006	16892267	16892549	-0.151253537597048	0.00111042984949616	0.246342555425541	1.17901116698324e-09	-0.397726352891749	0	0.0107194086243524	1.60847441061189e-08	0	Ambig	Ambig	0.61399678726141	Ambiguous	NA	Ambiguous	-0.397596093022589	38.2555940723884
chr3R	16957446	16958276	chr3R_16957446_16958276	51.8752917985164	164.902707402632	134.517083669626	541.87584668101	499.722979652584	625.306315593788	276.392326343958	183.490727601898	132.784490771478	602.857263028026	502.942895591774	413.980720326453	16957446	16958276	-1.55707210140051	0	-0.941660421231407	0	-0.615442978829687	0	0	0	0	P2	P2	1.65353886209248	Cis_+_Trans,opposing	Opposing	Cis-trans	-0.615411680169103	60.4763530464922
chr3R	17110637	17111220	chr3R_17110637_17111220	959.692898272553	622.132941564477	545.148181187432	478.12574707148	630.085496083693	608.406144902063	477.404927321381	538.239467632236	743.593148320276	504.717708581603	475.756793127353	680.111183393459	17110637	17111220	0.214241629243112	6.3380901642449e-11	0.0576683694670205	0.0926767777220206	0.156561496823714	0.000913477842242593	8.89141733269423e-10	0.784398171071387	0.00187732288380683	Ambig	Ambig	3.7150630618338	Trans	NA	Trans	0.156573259776091	26.9174434822753
chr3R	17117225	17118317	chr3R_17117225_17118317	363.127042589615	479.716966989476	446.030330062444	318.750498047653	391.087549293327	338.00341383448	565.347940249004	305.817879336498	690.479352011685	280.398726989779	312.640178340832	236.560411615116	17117225	17118317	0.206980871092565	6.03792205060279e-07	0.632423020771308	4.36425745565794e-11	-0.425459656422024	0	6.84616299671575e-06	9.75501675742536e-10	0	P1	Ambig	0.327282316257447	Ambiguous	NA	Ambiguous	-0.425442149678743	59.782951404124
chr3R	17205322	17205515	chr3R_17205322_17205515	415.002334388131	419.752346115792	410.631097517806	350.625547852418	532.313608760361	388.703925909652	489.96821488247	513.774037285316	743.593148320276	448.637963183647	448.570690662933	384.410668874564	17205322	17205515	-0.0208131612610681	0.599860448009049	0.309886143092987	5.83448006391599e-11	-0.330776018687663	0	1	9.75501675742536e-10	0	Ambig	P1	0.0671638978540022	Compensatory	Opposing	Cis-trans	-0.330699304354055	48.3754578453182
chr3R	17255000	17255189	chr3R_17255000_17255189	259.376458992582	292.327526759212	184.07600923212	302.812973145271	228.13440375444	557.705632826891	226.139176099602	269.119733816118	318.682777851547	238.338917941313	299.047127108622	354.840617422674	17255000	17255189	-0.391621203464522	0	-0.091773814843403	0.057841637181423	-0.299861245655613	9.96381278062231e-06	0	0.500187549974468	2.77902261228241e-05	Ambig	P2	4.26724337582304	Trans	NA	Trans	-0.299847388621119	23.4343324701307
chr3R	17430597	17431226	chr3R_17430597_17431226	855.94231467552	757.053338530267	601.786953258853	653.438520997689	727.857383407024	625.306315593788	603.037802932271	562.704897979155	1035.71902801753	448.637963183647	543.722049288404	739.251286297238	17430597	17431226	0.0986613619617461	0.00138726704317899	0.239986484913953	6.25059849287885e-11	-0.141309190638998	0.00149589441538711	0.013327234282781	9.75501675742536e-10	0.00297005670851678	Ambig	P1	0.411112159074796	Ambiguous	NA	Ambiguous	-0.141325122952207	62.9371044477062
chr3R	17611496	17611728	chr3R_17611496_17611728	337.189396690356	322.309837196054	276.11401384818	350.625547852418	293.315661969995	608.406144902063	263.829038782869	232.421588295738	424.910370468729	322.458536038246	339.826280805252	384.410668874564	17611496	17611728	-0.291447706065744	0	-0.127738232572811	0.00460921037461204	-0.163693022582356	0.00872611985281591	0	0.0439969474295597	0.0153220948165076	Ambig	Ambig	2.28160121050382	Ambiguous	NA	Ambiguous	-0.163709473492933	43.8288687521857
chr3R	18294112	18294307	chr3R_18294112_18294307	259.376458992582	247.354061103949	304.433399883891	510.000796876245	673.539668227396	676.006827668959	213.575888538513	293.585164163038	318.682777851547	672.956944775471	557.315100520614	561.830977585901	18294112	18294307	-0.829559949348332	0	-0.774685597910973	0	-0.0548418210965245	0.355372069944957	0	0	0.422326228050529	P2	P2	1.07083435084547	Cis	NA	Cis	-0.054874351437359	93.3851252726863
chr3R	18398244	18399432	chr3R_18398244_18399432	466.877626186647	584.655053518424	594.707106749926	478.12574707148	434.541721437029	574.605803518616	489.96821488247	672.799334540294	424.910370468729	392.558217785691	421.384588198513	502.690874682122	18398244	18399432	0.101512041320161	0.00458028042183675	0.18712294647522	4.89453746425593e-07	-0.085587876811585	0.0971969230600618	0.0423672131757875	5.92045461411944e-06	0.136475131693922	Ambig	Ambig	0.542488472057081	Cis	NA	Cis	-0.085610905155059	68.6100919840658
chr3R	18572976	18574174	chr3R_18572976_18574174	1348.75758676143	1469.13321140527	1486.76776687481	1275.00199219061	1455.71476681405	1267.5128018793	1469.90464464741	1480.15853598865	1513.74319479485	1247.77433510452	1114.63020104123	1478.50257259448	18572976	18574174	0.0738316013260423	0.00079889185597685	0.150296950454855	6.77332412326208e-11	-0.0764530770136808	0.0139885408302161	0.00777481333384066	9.75501675742536e-10	0.0236507288263447	P1	P1	0.49123818615481	Cis_+_Trans,same	Reinforcing	Cis-trans	-0.0764653491288127	66.2795141568056
chr3R	18913738	18914122	chr3R_18913738_18914122	1971.26108834362	1529.09783227896	1656.68408308908	685.313570802454	782.175098586653	997.110070811715	1746.29697099137	1761.51098497823	1487.18629664055	785.116435571383	598.094254217244	502.690874682122	18913738	18914122	0.73829284966111	5.20489535555918e-11	0.974024497200284	4.53275034131098e-11	-0.235708117944229	0	8.89141733269423e-10	9.75501675742536e-10	0	P1	P1	0.757981808243267	Cis_+_Trans,same	Reinforcing	Cis-trans	-0.235731647539174	80.5141186044612
chr3R	18917817	18918611	chr3R_18917817_18918611	155.625875395549	149.911552184211	169.916316214264	79.6876245119133	119.498973395183	84.5008534586199	138.196163171979	183.490727601898	185.898287080069	126.179427145401	176.709666018731	88.7101543556686	18917817	18918611	0.516313365383384	3.47794285483951e-11	0.259347019975349	0.000107049925883276	0.256984995413911	0.0106643073219588	7.61254973356133e-10	0.0011484220535249	0.0184099621136973	P1	P1	1.990820505408	Cis_+_Trans,opposing	Opposing	Cis-trans	0.256966345408035	50.230545510433
chr3R	18987319	18988395	chr3R_18987319_18988395	2256.57519323546	1888.88555752106	1918.6384039194	1083.75169336202	1184.12619091591	1216.81228980413	1595.5375202583	1712.58012428439	2151.10875049794	1065.51516256116	1005.88579118355	1271.51221243125	18987319	18988395	0.553959478192739	5.82073982538397e-11	0.490420433057349	5.92329043058889e-11	0.0635511965281273	0.0382179276853808	8.89141733269423e-10	9.75501675742536e-10	0.0593535998144172	P1	P1	1.12956035444787	Cis	NA	Cis	0.06353904513539	88.5300193178962
chr3R	18988883	18990368	chr3R_18988883_18990368	959.692898272553	817.017959403952	835.421888053467	382.500597657184	412.814635365178	540.805462135168	816.613691470784	721.730195234134	424.910370468729	490.697772232114	475.756793127353	354.840617422674	18988883	18990368	0.670357808858098	4.77212745330913e-11	0.395904852478387	5.55167795331876e-11	0.274443265152626	1.86062426138897e-08	8.89141733269423e-10	9.75501675742536e-10	7.19675421857998e-08	P1	P1	1.69322958448632	Cis_+_Trans,opposing	Opposing	Cis-trans	0.274452956379711	59.0587365802123
chr3R	19001727	19002106	chr3R_19001727_19002106	181.563521294807	322.309837196054	332.752785919601	191.250298828592	401.951092329252	490.104950059996	188.449313416335	281.352448989578	478.02416677732	336.478472387735	217.488819715362	325.270565970785	19001727	19002106	-0.258305853298038	1.42402825087373e-08	0.0750096192464001	0.10988010291311	-0.333437156712301	3.52218144872296e-07	1.70184086929772e-07	0.927376630906789	1.21864505820794e-06	P2	Ambig	3.44363637481648	Trans	NA	Trans	-0.333315472544438	18.3700734425655
chr3R	19063937	19064461	chr3R_19063937_19064461	1374.69523266068	1334.21281443948	1139.85528793736	749.063670411985	879.946985909985	1132.31143634551	1256.3287561089	1284.43509321329	1327.84490771478	981.395544464228	1155.40935473786	1034.95180081613	19063937	19064461	0.332032647010891	6.19035926272785e-11	0.198588714247999	6.599933790965e-11	0.133427459182932	0.000117841227281864	8.89141733269423e-10	9.75501675742536e-10	0.000280900599916071	P1	P1	1.67196131093455	Cis_+_Trans,opposing	Opposing	Cis-trans	0.133443932762892	59.8099964072163
chr3R	19179919	19181181	chr3R_19179919_19181181	1296.88229496291	1071.86759811711	1076.13666935701	876.563869631046	1205.85327698776	929.509388044819	1193.51231830345	978.617213876792	876.377639091754	1037.47528986218	1114.63020104123	1123.6619551718	19179919	19181181	0.134299779518376	7.01835397216961e-08	-0.0719009200792882	0.0042758198521049	0.206233763078955	4.15829541322343e-09	8.27175489021192e-07	0.0409454037273486	1.73969501981797e-08	Ambig	Ambig	1.86784507583878	Ambiguous	NA	Ambiguous	0.206200699597664	25.8541896170218
chr3R	19312872	19313129	chr3R_19312872_19313129	233.438813093324	224.867328276317	205.315548758903	207.187823730975	184.680231610738	236.602389684136	251.26575122178	134.559866908059	185.898287080069	252.358854290802	285.454075876412	147.850257259448	19312872	19313129	0.0543675535231205	0.330338626047913	-0.181651588492787	0.00129177697428884	0.236150612348039	0.00294847828856707	1	0.0128649065746743	0.0055966486032986	Ambig	Ambig	0.2992957781114	Compensatory	Opposing	Cis-trans	0.236019142015908	43.4915772698623
chr3R	19322210	19322587	chr3R_19322210_19322587	544.690563884422	517.194855035529	361.072171955312	494.063271973862	358.496920185549	523.905291443444	326.645476588314	391.446885550717	318.682777851547	532.757581280581	407.791536966303	561.830977585901	19322210	19322587	0.0331831665877032	0.382051131539949	-0.370870669738212	0	0.404146795521055	6.42840138360307e-11	1	0	3.12021234691809e-10	Ambig	P2	0.089473687987045	Compensatory	Opposing	Cis-trans	0.404053836325915	47.8589419789908
chr3R	19326067	19326758	chr3R_19326067_19326758	2152.82460963843	2750.87698258028	2421.30750605327	3761.25587696231	3508.92440060401	4123.64164878065	2186.01203562948	2177.42330087586	2124.55185234365	3617.14357816815	3534.19332037462	3016.14524809273	19326067	19326758	-0.441764572930803	0	-0.449195254769816	0	0.00741768875516796	0.737415734724459	0	0	0.770294143279053	P2	P2	0.983457790882451	Cis	NA	Cis	0.00743068183901296	98.3726982540244
chr3R	19355725	19356118	chr3R_19355725_19356118	855.94231467552	697.088717656583	835.421888053467	557.813371583393	727.857383407024	642.206486285511	665.854240737716	819.591916621813	902.93453724605	574.817390329048	788.396971468185	620.97108048968	19355725	19356118	0.214189030063819	6.3848681023804e-11	0.185373459289018	6.49416563795014e-11	0.0287952346012812	0.506698887949318	8.89141733269423e-10	9.75501675742536e-10	0.567385938771481	Ambig	P1	1.15544604327567	Cis	NA	Cis	0.028815570774801	86.5466635867321
chr3R	19462831	19463669	chr3R_19462831_19463669	1011.56819007107	989.416244415795	962.859125214165	1035.93911865487	1021.17304537702	980.209900119991	992.49971732603	880.755492489113	956.048333554641	1093.55503526014	992.292739951337	857.531492104796	19462831	19463669	-0.024471654296078	0.342469859534475	-0.0394961645946227	0.133344217684028	0.0150126283074352	0.686530530219464	1	1	0.730162172217848	P2	Ambig	0.619595713843307	Conserved	NA	Conserved	0.0150245102985447	72.4425452766587
chr3R	19568584	19569305	chr3R_19568584_19569305	1841.57285884733	1529.09783227896	1635.4445435623	1115.62674316679	1010.30950234109	1132.31143634551	1645.79067050266	1798.20913049861	1566.85699110344	1275.8142078035	1264.15376459554	1241.94216097936	19568584	19569305	0.429433643492586	6.04019277311156e-11	0.281344292995476	6.44814770930027e-11	0.148073387024945	2.10726437240383e-06	8.89141733269423e-10	9.75501675742536e-10	6.42363117238342e-06	P1	P1	1.526363442174	Cis_+_Trans,opposing	Opposing	Cis-trans	0.14808935049711	65.5151959467594
chr3R	20092364	20092597	chr3R_20092364_20092597	389.064688488873	202.380595448685	176.996162723192	286.875448242888	282.452118934069	253.50256037586	188.449313416335	146.792582081519	212.455185234365	238.338917941313	231.081870947572	295.700514518895	20092364	20092597	-0.0683843076389557	0.172026542817599	-0.334240633578366	2.69045452583327e-10	0.265875002831924	0.0004004407020118	1	3.71285601587008e-09	0.000880325403886531	Ambig	P2	0.204596032824723	Compensatory	Opposing	Cis-trans	0.26585632593941	55.6977715479435
